"subj_idx","ChoiceRT","ChoiceDemand","TaskDemand","trial","DemandAversive_on","DemandAvoidance_true","response","rt","split_by","feedback","q_init"
112,0.011179623001226,"easy","mid",22,"demand_aversive","demand_avoid",1,0.011179623001226,0,0.5,0.5
112,0.0103433599979326,"easy","mid",48,"demand_aversive","demand_avoid",1,0.0103433599979326,0,0.5,0.5
112,0.010107809001056,"hard","mid",45,"demand_aversive","demand_avoid",0,0.010107809001056,0,0.5,0.5
112,0.00564850800219574,"hard","mid",46,"demand_aversive","demand_avoid",0,0.00564850800219574,0,0.5,0.5
112,0.0107309880004323,"easy","mid",43,"demand_aversive","demand_avoid",1,0.0107309880004323,0,0.5,0.5
112,0.00651118400128325,"hard","mid",47,"demand_aversive","demand_avoid",0,0.00651118400128325,0,0.5,0.5
113,0.00724990299204364,"easy","mid",45,"no_demand_aversive","no_demand_avoid",1,0.00724990299204364,0,0.5,0.5
113,0.00819163299456704,"easy","mid",16,"no_demand_aversive","no_demand_avoid",1,0.00819163299456704,0,0.5,0.5
113,0.0100281410122989,"easy","mid",46,"no_demand_aversive","no_demand_avoid",1,0.0100281410122989,0,0.5,0.5
113,0.00989502899756189,"easy","mid",44,"no_demand_aversive","no_demand_avoid",1,0.00989502899756189,0,0.5,0.5
113,0.0100214690028224,"easy","mid",20,"no_demand_aversive","no_demand_avoid",1,0.0100214690028224,0,0.5,0.5
113,0.0104538410087116,"easy","mid",17,"no_demand_aversive","no_demand_avoid",1,0.0104538410087116,0,0.5,0.5
113,0.00703538100060541,"easy","mid",18,"no_demand_aversive","no_demand_avoid",1,0.00703538100060541,0,0.5,0.5
113,0.0101008259953232,"easy","mid",19,"no_demand_aversive","no_demand_avoid",1,0.0101008259953232,0,0.5,0.5
113,0.0103655550046824,"easy","mid",43,"no_demand_aversive","no_demand_avoid",1,0.0103655550046824,0,0.5,0.5
113,0.00678904500091448,"hard","mid",30,"no_demand_aversive","no_demand_avoid",0,0.00678904500091448,0,0.5,0.5
113,0.00713075300154742,"easy","mid",31,"no_demand_aversive","no_demand_avoid",1,0.00713075300154742,0,0.5,0.5
113,0.00665723900601733,"hard","mid",32,"no_demand_aversive","no_demand_avoid",0,0.00665723900601733,0,0.5,0.5
113,0.00875161099247634,"easy","mid",33,"no_demand_aversive","no_demand_avoid",1,0.00875161099247634,0,0.5,0.5
113,0.0104041110025719,"easy","mid",34,"no_demand_aversive","no_demand_avoid",1,0.0104041110025719,0,0.5,0.5
113,0.00712587501038797,"easy","mid",35,"no_demand_aversive","no_demand_avoid",1,0.00712587501038797,0,0.5,0.5
113,0.0101736140059074,"hard","mid",36,"no_demand_aversive","no_demand_avoid",0,0.0101736140059074,0,0.5,0.5
113,0.00614160099939909,"easy","mid",37,"no_demand_aversive","no_demand_avoid",1,0.00614160099939909,0,0.5,0.5
113,0.00971336499787867,"easy","mid",38,"no_demand_aversive","no_demand_avoid",1,0.00971336499787867,0,0.5,0.5
113,0.007160876004491,"easy","mid",39,"no_demand_aversive","no_demand_avoid",1,0.007160876004491,0,0.5,0.5
113,0.0102996399946278,"easy","mid",40,"no_demand_aversive","no_demand_avoid",1,0.0102996399946278,0,0.5,0.5
113,0.00731155299581587,"easy","mid",41,"no_demand_aversive","no_demand_avoid",1,0.00731155299581587,0,0.5,0.5
113,0.00720634599565528,"hard","mid",42,"no_demand_aversive","no_demand_avoid",0,0.00720634599565528,0,0.5,0.5
113,0.00661130801017862,"easy","mid",1,"no_demand_aversive","no_demand_avoid",1,0.00661130801017862,0,0.5,0.5
113,0.0100142449955456,"hard","mid",2,"no_demand_aversive","no_demand_avoid",0,0.0100142449955456,0,0.5,0.5
113,0.0101317340013338,"easy","mid",3,"no_demand_aversive","no_demand_avoid",1,0.0101317340013338,0,0.5,0.5
113,0.0101096650032559,"hard","mid",4,"no_demand_aversive","no_demand_avoid",0,0.0101096650032559,0,0.5,0.5
113,0.00694767700042576,"easy","mid",47,"no_demand_aversive","no_demand_avoid",1,0.00694767700042576,0,0.5,0.5
113,0.00972158300282899,"hard","mid",48,"no_demand_aversive","no_demand_avoid",0,0.00972158300282899,0,0.5,0.5
113,0.010032553007477,"easy","mid",49,"no_demand_aversive","no_demand_avoid",1,0.010032553007477,0,0.5,0.5
113,0.00988554299692623,"easy","mid",50,"no_demand_aversive","no_demand_avoid",1,0.00988554299692623,0,0.5,0.5
113,0.0067699339997489,"hard","mid",9,"no_demand_aversive","no_demand_avoid",0,0.0067699339997489,0,0.5,0.5
113,0.00588493500254117,"hard","mid",10,"no_demand_aversive","no_demand_avoid",0,0.00588493500254117,0,0.5,0.5
113,0.00701158599986229,"easy","mid",11,"no_demand_aversive","no_demand_avoid",1,0.00701158599986229,0,0.5,0.5
113,0.010513733010157,"easy","mid",12,"no_demand_aversive","no_demand_avoid",1,0.010513733010157,0,0.5,0.5
113,0.0069593849912053,"easy","mid",13,"no_demand_aversive","no_demand_avoid",1,0.0069593849912053,0,0.5,0.5
113,0.00989184698846657,"hard","mid",14,"no_demand_aversive","no_demand_avoid",0,0.00989184698846657,0,0.5,0.5
113,0.0100811939919367,"hard","mid",15,"no_demand_aversive","no_demand_avoid",0,0.0100811939919367,0,0.5,0.5
113,0.0105858320021071,"hard","mid",21,"no_demand_aversive","no_demand_avoid",0,0.0105858320021071,0,0.5,0.5
113,0.00708369199128356,"easy","mid",22,"no_demand_aversive","no_demand_avoid",1,0.00708369199128356,0,0.5,0.5
113,0.0103487360029249,"hard","mid",23,"no_demand_aversive","no_demand_avoid",0,0.0103487360029249,0,0.5,0.5
113,0.0097946019959636,"easy","mid",5,"no_demand_aversive","no_demand_avoid",1,0.0097946019959636,0,0.5,0.5
113,0.00679736399615649,"easy","mid",25,"no_demand_aversive","no_demand_avoid",1,0.00679736399615649,0,0.5,0.5
113,0.00685785499808844,"easy","mid",26,"no_demand_aversive","no_demand_avoid",1,0.00685785499808844,0,0.5,0.5
113,0.0101711110037286,"hard","mid",27,"no_demand_aversive","no_demand_avoid",0,0.0101711110037286,0,0.5,0.5
113,0.0101207899861038,"easy","mid",24,"no_demand_aversive","no_demand_avoid",1,0.0101207899861038,0,0.5,0.5
113,0.00705174200993497,"easy","mid",29,"no_demand_aversive","no_demand_avoid",1,0.00705174200993497,0,0.5,0.5
113,0.00699721300043166,"hard","mid",6,"no_demand_aversive","no_demand_avoid",0,0.00699721300043166,0,0.5,0.5
113,0.00696901399351191,"hard","mid",7,"no_demand_aversive","no_demand_avoid",0,0.00696901399351191,0,0.5,0.5
113,0.00933537300443277,"easy","mid",28,"no_demand_aversive","no_demand_avoid",1,0.00933537300443277,0,0.5,0.5
113,0.0101003349991515,"easy","mid",8,"no_demand_aversive","no_demand_avoid",1,0.0101003349991515,0,0.5,0.5
116,0.00661776299239136,"easy","mid",3,"demand_aversive","demand_avoid",1,0.00661776299239136,0,0.5,0.5
116,0.00975030800327659,"easy","mid",2,"demand_aversive","demand_avoid",1,0.00975030800327659,0,0.5,0.5
116,0.010116935998667,"easy","mid",15,"demand_aversive","demand_avoid",1,0.010116935998667,0,0.5,0.5
116,0.0095308890013257,"easy","mid",16,"demand_aversive","demand_avoid",1,0.0095308890013257,0,0.5,0.5
116,0.00963934000174049,"easy","mid",17,"demand_aversive","demand_avoid",1,0.00963934000174049,0,0.5,0.5
116,0.00744044799648691,"hard","mid",18,"demand_aversive","demand_avoid",0,0.00744044799648691,0,0.5,0.5
116,0.00644213400664739,"hard","mid",1,"demand_aversive","demand_avoid",0,0.00644213400664739,0,0.5,0.5
116,0.00690762000158429,"hard","mid",28,"demand_aversive","demand_avoid",0,0.00690762000158429,0,0.5,0.5
116,0.0102757300046505,"hard","mid",29,"demand_aversive","demand_avoid",0,0.0102757300046505,0,0.5,0.5
116,0.0102293090021703,"hard","mid",30,"demand_aversive","demand_avoid",0,0.0102293090021703,0,0.5,0.5
116,0.0095577619940741,"hard","mid",31,"demand_aversive","demand_avoid",0,0.0095577619940741,0,0.5,0.5
116,0.00987665800494142,"hard","mid",32,"demand_aversive","demand_avoid",0,0.00987665800494142,0,0.5,0.5
116,0.00860000700049568,"hard","mid",33,"demand_aversive","demand_avoid",0,0.00860000700049568,0,0.5,0.5
116,0.00959903800685424,"hard","mid",34,"demand_aversive","demand_avoid",0,0.00959903800685424,0,0.5,0.5
116,0.00683410800411366,"easy","mid",35,"demand_aversive","demand_avoid",1,0.00683410800411366,0,0.5,0.5
116,0.00975279399426654,"hard","mid",36,"demand_aversive","demand_avoid",0,0.00975279399426654,0,0.5,0.5
116,0.00990281699341722,"hard","mid",37,"demand_aversive","demand_avoid",0,0.00990281699341722,0,0.5,0.5
116,0.0100420259987004,"easy","mid",38,"demand_aversive","demand_avoid",1,0.0100420259987004,0,0.5,0.5
116,0.0100975940003991,"easy","mid",39,"demand_aversive","demand_avoid",1,0.0100975940003991,0,0.5,0.5
116,0.00977829900512006,"hard","mid",40,"demand_aversive","demand_avoid",0,0.00977829900512006,0,0.5,0.5
116,0.00979814599850215,"hard","mid",41,"demand_aversive","demand_avoid",0,0.00979814599850215,0,0.5,0.5
116,0.00741490999644157,"easy","mid",42,"demand_aversive","demand_avoid",1,0.00741490999644157,0,0.5,0.5
116,0.00716158399882261,"hard","mid",43,"demand_aversive","demand_avoid",0,0.00716158399882261,0,0.5,0.5
116,0.00573373299266677,"hard","mid",4,"demand_aversive","demand_avoid",0,0.00573373299266677,0,0.5,0.5
116,0.00712661400029901,"easy","mid",5,"demand_aversive","demand_avoid",1,0.00712661400029901,0,0.5,0.5
116,0.00868217999232002,"easy","mid",6,"demand_aversive","demand_avoid",1,0.00868217999232002,0,0.5,0.5
116,0.00728543700824957,"hard","mid",7,"demand_aversive","demand_avoid",0,0.00728543700824957,0,0.5,0.5
116,0.00964410699089058,"easy","mid",8,"demand_aversive","demand_avoid",1,0.00964410699089058,0,0.5,0.5
116,0.00732724199770018,"easy","mid",9,"demand_aversive","demand_avoid",1,0.00732724199770018,0,0.5,0.5
116,0.009416881002835,"easy","mid",10,"demand_aversive","demand_avoid",1,0.009416881002835,0,0.5,0.5
116,0.00717730099859182,"easy","mid",11,"demand_aversive","demand_avoid",1,0.00717730099859182,0,0.5,0.5
116,0.00987296500534285,"hard","mid",12,"demand_aversive","demand_avoid",0,0.00987296500534285,0,0.5,0.5
116,0.00730014400323853,"easy","mid",13,"demand_aversive","demand_avoid",1,0.00730014400323853,0,0.5,0.5
116,0.0098763650021283,"easy","mid",14,"demand_aversive","demand_avoid",1,0.0098763650021283,0,0.5,0.5
116,0.00714382600563113,"easy","mid",19,"demand_aversive","demand_avoid",1,0.00714382600563113,0,0.5,0.5
116,0.0073705890099518,"easy","mid",20,"demand_aversive","demand_avoid",1,0.0073705890099518,0,0.5,0.5
116,0.00956518099701498,"easy","mid",21,"demand_aversive","demand_avoid",1,0.00956518099701498,0,0.5,0.5
116,0.0098127880046377,"easy","mid",22,"demand_aversive","demand_avoid",1,0.0098127880046377,0,0.5,0.5
116,0.00993344400194474,"easy","mid",23,"demand_aversive","demand_avoid",1,0.00993344400194474,0,0.5,0.5
116,0.00756496300164144,"easy","mid",24,"demand_aversive","demand_avoid",1,0.00756496300164144,0,0.5,0.5
116,0.00743664399487898,"easy","mid",25,"demand_aversive","demand_avoid",1,0.00743664399487898,0,0.5,0.5
116,0.00743832500302233,"hard","mid",26,"demand_aversive","demand_avoid",0,0.00743832500302233,0,0.5,0.5
116,0.00716928200563416,"easy","mid",27,"demand_aversive","demand_avoid",1,0.00716928200563416,0,0.5,0.5
116,0.00982626399490982,"hard","mid",44,"demand_aversive","demand_avoid",0,0.00982626399490982,0,0.5,0.5
116,0.00715727399801835,"hard","mid",45,"demand_aversive","demand_avoid",0,0.00715727399801835,0,0.5,0.5
116,0.00752385098894592,"easy","mid",46,"demand_aversive","demand_avoid",1,0.00752385098894592,0,0.5,0.5
116,0.00729429099010304,"hard","mid",47,"demand_aversive","demand_avoid",0,0.00729429099010304,0,0.5,0.5
116,0.00979259000450838,"hard","mid",48,"demand_aversive","demand_avoid",0,0.00979259000450838,0,0.5,0.5
116,0.00985384499654174,"hard","mid",49,"demand_aversive","demand_avoid",0,0.00985384499654174,0,0.5,0.5
116,0.00711734899959993,"easy","mid",50,"demand_aversive","demand_avoid",1,0.00711734899959993,0,0.5,0.5
117,0.00628984200011473,"easy","mid",10,"demand_aversive","demand_avoid",1,0.00628984200011473,0,0.5,0.5
117,0.00618261899217032,"hard","mid",8,"demand_aversive","demand_avoid",0,0.00618261899217032,0,0.5,0.5
117,0.0106417950009927,"easy","mid",9,"demand_aversive","demand_avoid",1,0.0106417950009927,0,0.5,0.5
117,0.00624733000586275,"easy","mid",14,"demand_aversive","demand_avoid",1,0.00624733000586275,0,0.5,0.5
117,0.0115423969982658,"hard","mid",11,"demand_aversive","demand_avoid",0,0.0115423969982658,0,0.5,0.5
117,0.00544011699093971,"easy","mid",12,"demand_aversive","demand_avoid",1,0.00544011699093971,0,0.5,0.5
117,0.00597870300407521,"easy","mid",13,"demand_aversive","demand_avoid",1,0.00597870300407521,0,0.5,0.5
117,0.0104907240020111,"easy","mid",18,"demand_aversive","demand_avoid",1,0.0104907240020111,0,0.5,0.5
117,0.0107501150050666,"easy","mid",19,"demand_aversive","demand_avoid",1,0.0107501150050666,0,0.5,0.5
117,0.0105498199991416,"easy","mid",20,"demand_aversive","demand_avoid",1,0.0105498199991416,0,0.5,0.5
117,0.0108698819967685,"easy","mid",21,"demand_aversive","demand_avoid",1,0.0108698819967685,0,0.5,0.5
117,0.0109728459938196,"hard","mid",22,"demand_aversive","demand_avoid",0,0.0109728459938196,0,0.5,0.5
117,0.0104520230088383,"easy","mid",23,"demand_aversive","demand_avoid",1,0.0104520230088383,0,0.5,0.5
117,0.0106766800017795,"easy","mid",24,"demand_aversive","demand_avoid",1,0.0106766800017795,0,0.5,0.5
117,0.0112618409912102,"easy","mid",25,"demand_aversive","demand_avoid",1,0.0112618409912102,0,0.5,0.5
117,0.0106326690001879,"easy","mid",26,"demand_aversive","demand_avoid",1,0.0106326690001879,0,0.5,0.5
117,0.0109337920002872,"easy","mid",27,"demand_aversive","demand_avoid",1,0.0109337920002872,0,0.5,0.5
117,0.0109435470076278,"easy","mid",15,"demand_aversive","demand_avoid",1,0.0109435470076278,0,0.5,0.5
117,0.01117245000205,"hard","mid",16,"demand_aversive","demand_avoid",0,0.01117245000205,0,0.5,0.5
117,0.0110139269963838,"easy","mid",17,"demand_aversive","demand_avoid",1,0.0110139269963838,0,0.5,0.5
117,0.0108032429998275,"easy","mid",31,"demand_aversive","demand_avoid",1,0.0108032429998275,0,0.5,0.5
117,0.00617687500198372,"easy","mid",32,"demand_aversive","demand_avoid",1,0.00617687500198372,0,0.5,0.5
117,0.0110279869986698,"easy","mid",33,"demand_aversive","demand_avoid",1,0.0110279869986698,0,0.5,0.5
117,0.00611303999903612,"easy","mid",34,"demand_aversive","demand_avoid",1,0.00611303999903612,0,0.5,0.5
117,0.0107905909972033,"easy","mid",35,"demand_aversive","demand_avoid",1,0.0107905909972033,0,0.5,0.5
117,0.0110761729883961,"easy","mid",36,"demand_aversive","demand_avoid",1,0.0110761729883961,0,0.5,0.5
117,0.0108479089976754,"easy","mid",37,"demand_aversive","demand_avoid",1,0.0108479089976754,0,0.5,0.5
117,0.0109610819927184,"easy","mid",38,"demand_aversive","demand_avoid",1,0.0109610819927184,0,0.5,0.5
117,0.010434115989483,"easy","mid",39,"demand_aversive","demand_avoid",1,0.010434115989483,0,0.5,0.5
117,0.0111678179964656,"easy","mid",40,"demand_aversive","demand_avoid",1,0.0111678179964656,0,0.5,0.5
117,0.011094100002083,"easy","mid",28,"demand_aversive","demand_avoid",1,0.011094100002083,0,0.5,0.5
117,0.0105445939989295,"easy","mid",29,"demand_aversive","demand_avoid",1,0.0105445939989295,0,0.5,0.5
117,0.0109838969947305,"easy","mid",30,"demand_aversive","demand_avoid",1,0.0109838969947305,0,0.5,0.5
117,0.00610002099710982,"easy","mid",44,"demand_aversive","demand_avoid",1,0.00610002099710982,0,0.5,0.5
117,0.00616678300139029,"easy","mid",45,"demand_aversive","demand_avoid",1,0.00616678300139029,0,0.5,0.5
117,0.00598978801281191,"easy","mid",46,"demand_aversive","demand_avoid",1,0.00598978801281191,0,0.5,0.5
117,0.0113713220052887,"hard","mid",47,"demand_aversive","demand_avoid",0,0.0113713220052887,0,0.5,0.5
117,0.0108304760069586,"easy","mid",48,"demand_aversive","demand_avoid",1,0.0108304760069586,0,0.5,0.5
117,0.0110433600057149,"easy","mid",49,"demand_aversive","demand_avoid",1,0.0110433600057149,0,0.5,0.5
117,0.010747698994237,"easy","mid",50,"demand_aversive","demand_avoid",1,0.010747698994237,0,0.5,0.5
117,0.00504372899013106,"easy","mid",7,"demand_aversive","demand_avoid",1,0.00504372899013106,0,0.5,0.5
117,0.0108541009976761,"easy","mid",42,"demand_aversive","demand_avoid",1,0.0108541009976761,0,0.5,0.5
117,0.0109771749994252,"hard","mid",43,"demand_aversive","demand_avoid",0,0.0109771749994252,0,0.5,0.5
117,0.0111777330021141,"easy","mid",1,"demand_aversive","demand_avoid",1,0.0111777330021141,0,0.5,0.5
117,0.0111611579923192,"easy","mid",41,"demand_aversive","demand_avoid",1,0.0111611579923192,0,0.5,0.5
117,0.0113804569991771,"easy","mid",3,"demand_aversive","demand_avoid",1,0.0113804569991771,0,0.5,0.5
117,0.0111313630040968,"easy","mid",4,"demand_aversive","demand_avoid",1,0.0111313630040968,0,0.5,0.5
117,0.00592231699556578,"hard","mid",5,"demand_aversive","demand_avoid",0,0.00592231699556578,0,0.5,0.5
117,0.00497812099638395,"hard","mid",2,"demand_aversive","demand_avoid",0,0.00497812099638395,0,0.5,0.5
117,0.00635417499870528,"easy","mid",6,"demand_aversive","demand_avoid",1,0.00635417499870528,0,0.5,0.5
118,0.00578968398622237,"easy","mid",50,"no_demand_aversive","demand_avoid",1,0.00578968398622237,0,0.5,0.5
118,0.00921066198498011,"hard","mid",10,"no_demand_aversive","demand_avoid",0,0.00921066198498011,0,0.5,0.5
118,0.00668261700775474,"easy","mid",11,"no_demand_aversive","demand_avoid",1,0.00668261700775474,0,0.5,0.5
118,0.0106429139850661,"easy","mid",12,"no_demand_aversive","demand_avoid",1,0.0106429139850661,0,0.5,0.5
118,0.010255334986141,"hard","mid",9,"no_demand_aversive","demand_avoid",0,0.010255334986141,0,0.5,0.5
118,0.00684561199159361,"hard","mid",43,"no_demand_aversive","demand_avoid",0,0.00684561199159361,0,0.5,0.5
118,0.0105569220031612,"hard","mid",44,"no_demand_aversive","demand_avoid",0,0.0105569220031612,0,0.5,0.5
118,0.0103450980095658,"hard","mid",45,"no_demand_aversive","demand_avoid",0,0.0103450980095658,0,0.5,0.5
118,0.00683056100388058,"hard","mid",46,"no_demand_aversive","demand_avoid",0,0.00683056100388058,0,0.5,0.5
118,0.00596007501007989,"hard","mid",47,"no_demand_aversive","demand_avoid",0,0.00596007501007989,0,0.5,0.5
118,0.00673754597664811,"hard","mid",48,"no_demand_aversive","demand_avoid",0,0.00673754597664811,0,0.5,0.5
118,0.0103091670025606,"hard","mid",49,"no_demand_aversive","demand_avoid",0,0.0103091670025606,0,0.5,0.5
118,0.00891777098877355,"hard","mid",23,"no_demand_aversive","demand_avoid",0,0.00891777098877355,0,0.5,0.5
118,0.00689988699741662,"easy","mid",24,"no_demand_aversive","demand_avoid",1,0.00689988699741662,0,0.5,0.5
118,0.010207175015239,"hard","mid",25,"no_demand_aversive","demand_avoid",0,0.010207175015239,0,0.5,0.5
118,0.0100333809969015,"easy","mid",26,"no_demand_aversive","demand_avoid",1,0.0100333809969015,0,0.5,0.5
118,0.0104223240050487,"hard","mid",27,"no_demand_aversive","demand_avoid",0,0.0104223240050487,0,0.5,0.5
118,0.0101373880170286,"hard","mid",28,"no_demand_aversive","demand_avoid",0,0.0101373880170286,0,0.5,0.5
118,0.00681148198782466,"hard","mid",29,"no_demand_aversive","demand_avoid",0,0.00681148198782466,0,0.5,0.5
118,0.00939079601084813,"hard","mid",30,"no_demand_aversive","demand_avoid",0,0.00939079601084813,0,0.5,0.5
118,0.00982579399715178,"hard","mid",31,"no_demand_aversive","demand_avoid",0,0.00982579399715178,0,0.5,0.5
118,0.0100852529867552,"hard","mid",32,"no_demand_aversive","demand_avoid",0,0.0100852529867552,0,0.5,0.5
118,0.00660161598352715,"hard","mid",33,"no_demand_aversive","demand_avoid",0,0.00660161598352715,0,0.5,0.5
118,0.00886683899443597,"hard","mid",34,"no_demand_aversive","demand_avoid",0,0.00886683899443597,0,0.5,0.5
118,0.00571153199416585,"hard","mid",35,"no_demand_aversive","demand_avoid",0,0.00571153199416585,0,0.5,0.5
118,0.00682779800263233,"hard","mid",36,"no_demand_aversive","demand_avoid",0,0.00682779800263233,0,0.5,0.5
118,0.00664531599613838,"hard","mid",37,"no_demand_aversive","demand_avoid",0,0.00664531599613838,0,0.5,0.5
118,0.0104745280114003,"hard","mid",38,"no_demand_aversive","demand_avoid",0,0.0104745280114003,0,0.5,0.5
118,0.0102186500153039,"easy","mid",39,"no_demand_aversive","demand_avoid",1,0.0102186500153039,0,0.5,0.5
118,0.00691387400729582,"hard","mid",40,"no_demand_aversive","demand_avoid",0,0.00691387400729582,0,0.5,0.5
118,0.010161676997086,"hard","mid",41,"no_demand_aversive","demand_avoid",0,0.010161676997086,0,0.5,0.5
118,0.00572122799349017,"hard","mid",42,"no_demand_aversive","demand_avoid",0,0.00572122799349017,0,0.5,0.5
118,0.00685986800817773,"easy","mid",1,"no_demand_aversive","demand_avoid",1,0.00685986800817773,0,0.5,0.5
118,0.0071437330043409,"easy","mid",2,"no_demand_aversive","demand_avoid",1,0.0071437330043409,0,0.5,0.5
118,0.0103311060229316,"hard","mid",3,"no_demand_aversive","demand_avoid",0,0.0103311060229316,0,0.5,0.5
118,0.0101643360103481,"easy","mid",4,"no_demand_aversive","demand_avoid",1,0.0101643360103481,0,0.5,0.5
118,0.00677273797919042,"hard","mid",5,"no_demand_aversive","demand_avoid",0,0.00677273797919042,0,0.5,0.5
118,0.00684333802200854,"hard","mid",6,"no_demand_aversive","demand_avoid",0,0.00684333802200854,0,0.5,0.5
118,0.0107794579816982,"easy","mid",7,"no_demand_aversive","demand_avoid",1,0.0107794579816982,0,0.5,0.5
118,0.00680604399531148,"hard","mid",8,"no_demand_aversive","demand_avoid",0,0.00680604399531148,0,0.5,0.5
118,0.0105406109942123,"hard","mid",22,"no_demand_aversive","demand_avoid",0,0.0105406109942123,0,0.5,0.5
118,0.00657351801055484,"hard","mid",14,"no_demand_aversive","demand_avoid",0,0.00657351801055484,0,0.5,0.5
118,0.00547724901116453,"easy","mid",15,"no_demand_aversive","demand_avoid",1,0.00547724901116453,0,0.5,0.5
118,0.0107144710200373,"hard","mid",16,"no_demand_aversive","demand_avoid",0,0.0107144710200373,0,0.5,0.5
118,0.0103916169900913,"easy","mid",13,"no_demand_aversive","demand_avoid",1,0.0103916169900913,0,0.5,0.5
118,0.00990232400363311,"hard","mid",18,"no_demand_aversive","demand_avoid",0,0.00990232400363311,0,0.5,0.5
118,0.00695313600590453,"hard","mid",19,"no_demand_aversive","demand_avoid",0,0.00695313600590453,0,0.5,0.5
118,0.0105251190252602,"easy","mid",20,"no_demand_aversive","demand_avoid",1,0.0105251190252602,0,0.5,0.5
118,0.00635864501236938,"hard","mid",17,"no_demand_aversive","demand_avoid",0,0.00635864501236938,0,0.5,0.5
118,0.00678867800161242,"hard","mid",21,"no_demand_aversive","demand_avoid",0,0.00678867800161242,0,0.5,0.5
119,0.0102243790170178,"hard","mid",7,"demand_aversive","demand_avoid",0,0.0102243790170178,0,0.5,0.5
119,0.00682642700849101,"hard","mid",8,"demand_aversive","demand_avoid",0,0.00682642700849101,0,0.5,0.5
119,0.00746132401400246,"easy","mid",22,"demand_aversive","demand_avoid",1,0.00746132401400246,0,0.5,0.5
119,0.00719770201249048,"hard","mid",19,"demand_aversive","demand_avoid",0,0.00719770201249048,0,0.5,0.5
119,0.0103038229863159,"hard","mid",20,"demand_aversive","demand_avoid",0,0.0103038229863159,0,0.5,0.5
119,0.0100040580146015,"hard","mid",21,"demand_aversive","demand_avoid",0,0.0100040580146015,0,0.5,0.5
119,0.008960623992607,"easy","mid",1,"demand_aversive","demand_avoid",1,0.008960623992607,0,0.5,0.5
119,0.00733715400565416,"hard","mid",2,"demand_aversive","demand_avoid",0,0.00733715400565416,0,0.5,0.5
119,0.00997831599670462,"easy","mid",3,"demand_aversive","demand_avoid",1,0.00997831599670462,0,0.5,0.5
119,0.0102344219922088,"easy","mid",4,"demand_aversive","demand_avoid",1,0.0102344219922088,0,0.5,0.5
119,0.00695297800120898,"hard","mid",5,"demand_aversive","demand_avoid",0,0.00695297800120898,0,0.5,0.5
119,0.00868130297749303,"easy","mid",6,"demand_aversive","demand_avoid",1,0.00868130297749303,0,0.5,0.5
119,0.0104813790239859,"easy","mid",31,"demand_aversive","demand_avoid",1,0.0104813790239859,0,0.5,0.5
119,0.00707022499409504,"hard","mid",32,"demand_aversive","demand_avoid",0,0.00707022499409504,0,0.5,0.5
119,0.0105325450131204,"easy","mid",33,"demand_aversive","demand_avoid",1,0.0105325450131204,0,0.5,0.5
119,0.0125737189955544,"easy","mid",34,"demand_aversive","demand_avoid",1,0.0125737189955544,0,0.5,0.5
119,0.00707745298859663,"hard","mid",35,"demand_aversive","demand_avoid",0,0.00707745298859663,0,0.5,0.5
119,0.00570345498272218,"hard","mid",36,"demand_aversive","demand_avoid",0,0.00570345498272218,0,0.5,0.5
119,0.00723671898595057,"hard","mid",37,"demand_aversive","demand_avoid",0,0.00723671898595057,0,0.5,0.5
119,0.0100498640094884,"easy","mid",38,"demand_aversive","demand_avoid",1,0.0100498640094884,0,0.5,0.5
119,0.00923002799390815,"easy","mid",39,"demand_aversive","demand_avoid",1,0.00923002799390815,0,0.5,0.5
119,0.00958565701148473,"easy","mid",40,"demand_aversive","demand_avoid",1,0.00958565701148473,0,0.5,0.5
119,0.00737399602076039,"easy","mid",41,"demand_aversive","demand_avoid",1,0.00737399602076039,0,0.5,0.5
119,0.0102678099938203,"hard","mid",42,"demand_aversive","demand_avoid",0,0.0102678099938203,0,0.5,0.5
119,0.00701606998336501,"easy","mid",43,"demand_aversive","demand_avoid",1,0.00701606998336501,0,0.5,0.5
119,0.00733056699391454,"hard","mid",44,"demand_aversive","demand_avoid",0,0.00733056699391454,0,0.5,0.5
119,0.0119867569883354,"easy","mid",45,"demand_aversive","demand_avoid",1,0.0119867569883354,0,0.5,0.5
119,0.00918227899819613,"easy","mid",46,"demand_aversive","demand_avoid",1,0.00918227899819613,0,0.5,0.5
119,0.00899833100265823,"hard","mid",47,"demand_aversive","demand_avoid",0,0.00899833100265823,0,0.5,0.5
119,0.00988421597867273,"easy","mid",9,"demand_aversive","demand_avoid",1,0.00988421597867273,0,0.5,0.5
119,0.0100661249889527,"easy","mid",10,"demand_aversive","demand_avoid",1,0.0100661249889527,0,0.5,0.5
119,0.0097952600044664,"easy","mid",11,"demand_aversive","demand_avoid",1,0.0097952600044664,0,0.5,0.5
119,0.010314743994968,"easy","mid",12,"demand_aversive","demand_avoid",1,0.010314743994968,0,0.5,0.5
119,0.00739544400130399,"hard","mid",13,"demand_aversive","demand_avoid",0,0.00739544400130399,0,0.5,0.5
119,0.0100863440020476,"hard","mid",14,"demand_aversive","demand_avoid",0,0.0100863440020476,0,0.5,0.5
119,0.00952313799643889,"easy","mid",15,"demand_aversive","demand_avoid",1,0.00952313799643889,0,0.5,0.5
119,0.0100792649900541,"hard","mid",16,"demand_aversive","demand_avoid",0,0.0100792649900541,0,0.5,0.5
